Measurement Time,Port 1 MPS-1 Water Potential Potential kPa,Port 2 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 3 EC-5 Soil Moisture mﾳ/mﾳ VWC,Port 4 MPS-1 Water Potential Potential kPa
11 Aug 2012 01:30 AM,-214,0.077,0.167,-228
11 Aug 2012 02:00 AM,-214,0.077,0.167,-226
11 Aug 2012 02:30 AM,-214,0.077,0.166,-230
11 Aug 2012 03:00 AM,-214,0.077,0.166,-228
11 Aug 2012 03:30 AM,-214,0.077,0.166,-230
11 Aug 2012 04:00 AM,-214,0.077,0.166,-233
11 Aug 2012 04:30 AM,-216,0.077,0.166,-230
11 Aug 2012 05:00 AM,-216,0.076,0.166,-233
11 Aug 2012 05:30 AM,-218,0.076,0.166,-233
11 Aug 2012 06:00 AM,-218,0.076,0.166,-235
11 Aug 2012 06:30 AM,-218,0.076,0.166,-235
11 Aug 2012 07:00 AM,-218,0.076,0.166,-235
11 Aug 2012 07:30 AM,-218,0.076,0.166,-237
11 Aug 2012 08:00 AM,-218,0.076,0.166,-239
11 Aug 2012 08:30 AM,-220,0.076,0.165,-239
11 Aug 2012 09:00 AM,-218,0.076,0.165,-235
11 Aug 2012 09:30 AM,-220,0.076,0.165,-237
11 Aug 2012 10:00 AM,-218,0.076,0.164,-237
11 Aug 2012 10:30 AM,-220,0.075,0.163,-239
11 Aug 2012 11:00 AM,-222,0.075,0.163,-239
11 Aug 2012 11:30 AM,-222,0.075,0.163,-239
11 Aug 2012 12:00 PM,-222,0.075,0.162,-239
11 Aug 2012 12:30 PM,-224,0.074,0.162,-239
11 Aug 2012 01:00 PM,-224,0.074,0.161,-239
11 Aug 2012 01:30 PM,-226,0.074,0.16,-241
11 Aug 2012 02:00 PM,-228,0.074,0.16,-244
11 Aug 2012 02:30 PM,-228,0.074,0.159,-244
11 Aug 2012 03:00 PM,-228,0.074,0.158,-246
11 Aug 2012 03:30 PM,-233,0.074,0.158,-246
11 Aug 2012 04:00 PM,-230,0.074,0.156,-246
11 Aug 2012 04:30 PM,-233,0.074,0.156,-248
11 Aug 2012 05:00 PM,-235,0.074,0.156,-251
11 Aug 2012 05:30 PM,-235,0.073,0.156,-251
11 Aug 2012 06:00 PM,-239,0.073,0.155,-253
11 Aug 2012 06:30 PM,-239,0.073,0.155,-253
11 Aug 2012 07:00 PM,-241,0.073,0.153,-253
11 Aug 2012 07:30 PM,-241,0.073,0.153,-258
11 Aug 2012 08:00 PM,-244,0.073,0.153,-258
11 Aug 2012 08:30 PM,-244,0.073,0.153,-258
11 Aug 2012 09:00 PM,-246,0.073,0.153,-258
11 Aug 2012 09:30 PM,-248,0.073,0.153,-261
11 Aug 2012 10:00 PM,-248,0.073,0.153,-261
11 Aug 2012 10:30 PM,-251,0.073,0.153,-263
11 Aug 2012 11:00 PM,-251,0.073,0.153,-263
11 Aug 2012 11:30 PM,-251,0.072,0.153,-266
12 Aug 2012 12:00 AM,-251,0.072,0.153,-266
12 Aug 2012 12:30 AM,-253,0.072,0.153,-268
12 Aug 2012 01:00 AM,-256,0.072,0.153,-268
12 Aug 2012 01:30 AM,-256,0.072,0.153,-268
12 Aug 2012 02:00 AM,-256,0.072,0.153,-268
12 Aug 2012 02:30 AM,-256,0.072,0.153,-271
12 Aug 2012 03:00 AM,-258,0.072,0.153,-271
12 Aug 2012 03:30 AM,-258,0.072,0.153,-273
12 Aug 2012 04:00 AM,-258,0.072,0.152,-273
12 Aug 2012 04:30 AM,-258,0.072,0.152,-273
12 Aug 2012 05:00 AM,-258,0.072,0.152,-273
12 Aug 2012 05:30 AM,-258,0.072,0.152,-276
12 Aug 2012 06:00 AM,-258,0.072,0.152,-276
12 Aug 2012 06:30 AM,-261,0.072,0.153,-279
12 Aug 2012 07:00 AM,-263,0.072,0.153,-279
12 Aug 2012 07:30 AM,-263,0.072,0.152,-279
12 Aug 2012 08:00 AM,-263,0.072,0.152,-279
12 Aug 2012 08:30 AM,-263,0.072,0.152,-281
12 Aug 2012 09:00 AM,-263,0.072,0.152,-281
12 Aug 2012 09:30 AM,-263,0.072,0.151,-281
12 Aug 2012 10:00 AM,-266,0.072,0.151,-281
12 Aug 2012 10:30 AM,-263,0.071,0.151,-287
12 Aug 2012 11:00 AM,-266,0.071,0.15,-284
12 Aug 2012 11:30 AM,-266,0.071,0.149,-284
12 Aug 2012 12:00 PM,-268,0.071,0.148,-284
12 Aug 2012 12:30 PM,-268,0.071,0.147,-287
12 Aug 2012 01:00 PM,-268,0.071,0.147,-287
12 Aug 2012 01:30 PM,-268,0.071,0.146,-290
12 Aug 2012 02:00 PM,-268,0.071,0.145,-290
12 Aug 2012 02:30 PM,-268,0.071,0.145,-290
12 Aug 2012 03:00 PM,-271,0.071,0.145,-292
12 Aug 2012 03:30 PM,-271,0.071,0.145,-292
12 Aug 2012 04:00 PM,-271,0.071,0.144,-295
12 Aug 2012 04:30 PM,-273,0.07,0.143,-295
12 Aug 2012 05:00 PM,-276,0.07,0.142,-301
12 Aug 2012 05:30 PM,-276,0.07,0.142,-301
12 Aug 2012 06:00 PM,-276,0.07,0.142,-301
12 Aug 2012 06:30 PM,-276,0.07,0.141,-304
12 Aug 2012 07:00 PM,-279,0.07,0.141,-304
12 Aug 2012 07:30 PM,-279,0.07,0.14,-307
12 Aug 2012 08:00 PM,-279,0.07,0.14,-307
12 Aug 2012 08:30 PM,-281,0.07,0.14,-307
12 Aug 2012 09:00 PM,-284,0.07,0.14,-307
12 Aug 2012 09:30 PM,-281,0.07,0.14,-310
12 Aug 2012 10:00 PM,-284,0.07,0.14,-310
12 Aug 2012 10:30 PM,-284,0.069,0.14,-310
12 Aug 2012 11:00 PM,-287,0.069,0.14,-313
12 Aug 2012 11:30 PM,-287,0.069,0.14,-313
13 Aug 2012 12:00 AM,-290,0.069,0.14,-313
13 Aug 2012 12:30 AM,-290,0.069,0.14,-316
13 Aug 2012 01:00 AM,-290,0.069,0.14,-316
13 Aug 2012 01:30 AM,-290,0.069,0.14,-319
13 Aug 2012 02:00 AM,-292,0.069,0.14,-319
13 Aug 2012 02:30 AM,-292,0.069,0.14,-322
13 Aug 2012 03:00 AM,-292,0.069,0.14,-322
13 Aug 2012 03:30 AM,-295,0.069,0.14,-322
13 Aug 2012 04:00 AM,-295,0.069,0.14,-322
13 Aug 2012 04:30 AM,-301,0.068,0.14,-325
13 Aug 2012 05:00 AM,-301,0.068,0.14,-325
13 Aug 2012 05:30 AM,-301,0.068,0.14,-329
13 Aug 2012 06:00 AM,-301,0.068,0.14,-329
13 Aug 2012 06:30 AM,-301,0.068,0.14,-329
13 Aug 2012 07:00 AM,-301,0.068,0.14,-332
13 Aug 2012 07:30 AM,-301,0.068,0.14,-332
13 Aug 2012 08:00 AM,-301,0.068,0.14,-335
13 Aug 2012 08:30 AM,-301,0.068,0.14,-335
13 Aug 2012 09:00 AM,-304,0.068,0.14,-335
13 Aug 2012 09:30 AM,-304,0.068,0.14,-335
13 Aug 2012 10:00 AM,-304,0.068,0.14,-335
13 Aug 2012 10:30 AM,-307,0.067,0.14,-335
13 Aug 2012 11:00 AM,-307,0.067,0.14,-335
13 Aug 2012 11:30 AM,-307,0.067,0.139,-335
13 Aug 2012 12:00 PM,-307,0.067,0.139,-342
13 Aug 2012 12:30 PM,-307,0.067,0.139,-342
13 Aug 2012 01:00 PM,-307,0.067,0.138,-342
13 Aug 2012 01:30 PM,-310,0.067,0.138,-342
13 Aug 2012 02:00 PM,-310,0.067,0.137,-342
13 Aug 2012 02:30 PM,-310,0.067,0.136,-345
13 Aug 2012 03:00 PM,-313,0.067,0.136,-342
13 Aug 2012 03:30 PM,-310,0.067,0.136,-345
13 Aug 2012 04:00 PM,-310,0.067,0.135,-345
13 Aug 2012 04:30 PM,-313,0.067,0.135,-342
13 Aug 2012 05:00 PM,-313,0.067,0.134,-349
13 Aug 2012 05:30 PM,-313,0.067,0.134,-349
13 Aug 2012 06:00 PM,-316,0.067,0.134,-349
13 Aug 2012 06:30 PM,-316,0.067,0.134,-349
13 Aug 2012 07:00 PM,-27,0.396,0.136,-25
13 Aug 2012 07:30 PM,-16,0.418,0.159,-15
13 Aug 2012 08:00 PM,-17,0.406,0.174,-15
13 Aug 2012 08:30 PM,-17,0.396,0.189,-15
13 Aug 2012 09:00 PM,-17,0.389,0.199,-15
13 Aug 2012 09:30 PM,-17,0.382,0.21,-15
13 Aug 2012 10:00 PM,-17,0.375,0.214,-15
13 Aug 2012 10:30 PM,-17,0.369,0.224,-15
13 Aug 2012 11:00 PM,-18,0.363,0.231,-15
13 Aug 2012 11:30 PM,-18,0.356,0.237,-15
14 Aug 2012 12:00 AM,-18,0.35,0.242,-15
14 Aug 2012 12:30 AM,-19,0.344,0.247,-15
14 Aug 2012 01:00 AM,-19,0.338,0.25,-15
14 Aug 2012 01:30 AM,-19,0.332,0.251,-15
14 Aug 2012 02:00 AM,-20,0.327,0.252,-15
14 Aug 2012 02:30 AM,-20,0.323,0.253,-15
14 Aug 2012 03:00 AM,-20,0.319,0.253,-15
14 Aug 2012 03:30 AM,-21,0.315,0.253,-15
14 Aug 2012 04:00 AM,-21,0.311,0.254,-15
14 Aug 2012 04:30 AM,-21,0.308,0.255,-15
14 Aug 2012 05:00 AM,-22,0.304,0.256,-16
14 Aug 2012 05:30 AM,-22,0.301,0.258,-16
14 Aug 2012 06:00 AM,-23,0.298,0.258,-16
14 Aug 2012 06:30 AM,-23,0.295,0.259,-16
14 Aug 2012 07:00 AM,-24,0.292,0.258,-16
14 Aug 2012 07:30 AM,-24,0.289,0.259,-16
14 Aug 2012 08:00 AM,-25,0.286,0.259,-16
14 Aug 2012 08:30 AM,-25,0.283,0.259,-16
14 Aug 2012 09:00 AM,-26,0.281,0.258,-16
14 Aug 2012 09:30 AM,-27,0.277,0.258,-17
14 Aug 2012 10:00 AM,-27,0.274,0.258,-17
14 Aug 2012 10:30 AM,-28,0.27,0.257,-17
14 Aug 2012 11:00 AM,-29,0.266,0.257,-17
14 Aug 2012 11:30 AM,-30,0.262,0.257,-17
14 Aug 2012 12:00 PM,-31,0.258,0.255,-18
14 Aug 2012 12:30 PM,-31,0.253,0.254,-18
14 Aug 2012 01:00 PM,-33,0.247,0.253,-18
14 Aug 2012 01:30 PM,-34,0.242,0.252,-18
14 Aug 2012 02:00 PM,-34,0.237,0.252,-19
14 Aug 2012 02:30 PM,-36,0.233,0.25,-19
14 Aug 2012 03:00 PM,-36,0.23,0.249,-19
14 Aug 2012 03:30 PM,-38,0.225,0.248,-20
14 Aug 2012 04:00 PM,-39,0.222,0.247,-21
14 Aug 2012 04:30 PM,-40,0.219,0.247,-21
14 Aug 2012 05:00 PM,-41,0.214,0.246,-22
14 Aug 2012 05:30 PM,-42,0.212,0.244,-23
14 Aug 2012 06:00 PM,-43,0.209,0.243,-23
14 Aug 2012 06:30 PM,-44,0.207,0.242,-24
14 Aug 2012 07:00 PM,-45,0.205,0.242,-24
14 Aug 2012 07:30 PM,-46,0.203,0.242,-24
14 Aug 2012 08:00 PM,-46,0.202,0.242,-25
14 Aug 2012 08:30 PM,-47,0.201,0.242,-25
14 Aug 2012 09:00 PM,-47,0.2,0.242,-26
14 Aug 2012 09:30 PM,-48,0.199,0.241,-26
14 Aug 2012 10:00 PM,-48,0.198,0.241,-27
14 Aug 2012 10:30 PM,-49,0.197,0.241,-27
14 Aug 2012 11:00 PM,-49,0.196,0.24,-27
14 Aug 2012 11:30 PM,-49,0.196,0.24,-28
15 Aug 2012 12:00 AM,-50,0.195,0.24,-28
15 Aug 2012 12:30 AM,-51,0.194,0.241,-29
15 Aug 2012 01:00 AM,-51,0.193,0.241,-29
15 Aug 2012 01:30 AM,-51,0.193,0.241,-29
15 Aug 2012 02:00 AM,-52,0.192,0.24,-30
15 Aug 2012 02:30 AM,-52,0.191,0.24,-30
15 Aug 2012 03:00 AM,-52,0.191,0.24,-31
15 Aug 2012 03:30 AM,-53,0.19,0.239,-31
15 Aug 2012 04:00 AM,-53,0.19,0.239,-32
15 Aug 2012 04:30 AM,-53,0.189,0.239,-32
15 Aug 2012 05:00 AM,-54,0.188,0.239,-33
15 Aug 2012 05:30 AM,-54,0.188,0.239,-33
15 Aug 2012 06:00 AM,-54,0.186,0.238,-33
15 Aug 2012 06:30 AM,-55,0.186,0.237,-34
15 Aug 2012 07:00 AM,-55,0.186,0.237,-34
15 Aug 2012 07:30 AM,-56,0.185,0.237,-35
15 Aug 2012 08:00 AM,-56,0.185,0.237,-35
15 Aug 2012 08:30 AM,-57,0.183,0.236,-35
15 Aug 2012 09:00 AM,-57,0.183,0.236,-36
15 Aug 2012 09:30 AM,-57,0.181,0.235,-36
15 Aug 2012 10:00 AM,-58,0.179,0.234,-37
15 Aug 2012 10:30 AM,-58,0.178,0.233,-38
15 Aug 2012 11:00 AM,-59,0.176,0.231,-38
15 Aug 2012 11:30 AM,-59,0.174,0.23,-39
15 Aug 2012 12:00 PM,-60,0.173,0.23,-39
15 Aug 2012 12:30 PM,-61,0.171,0.228,-40
15 Aug 2012 01:00 PM,-62,0.168,0.226,-40
15 Aug 2012 01:30 PM,-62,0.166,0.225,-41
15 Aug 2012 02:00 PM,-64,0.164,0.225,-42
15 Aug 2012 02:30 PM,-64,0.163,0.224,-43
15 Aug 2012 03:00 PM,-64,0.162,0.223,-43
15 Aug 2012 03:30 PM,-65,0.161,0.222,-44
15 Aug 2012 04:00 PM,-66,0.16,0.22,-44
15 Aug 2012 04:30 PM,-66,0.159,0.219,-45
15 Aug 2012 05:00 PM,-67,0.158,0.219,-45
15 Aug 2012 05:30 PM,-67,0.156,0.217,-46
15 Aug 2012 06:00 PM,-68,0.156,0.217,-46
15 Aug 2012 06:30 PM,-69,0.155,0.216,-46
15 Aug 2012 07:00 PM,-69,0.155,0.216,-47
15 Aug 2012 07:30 PM,-69,0.154,0.215,-47
15 Aug 2012 08:00 PM,-71,0.154,0.214,-47
15 Aug 2012 08:30 PM,-71,0.154,0.214,-47
15 Aug 2012 09:00 PM,-71,0.154,0.213,-48
15 Aug 2012 09:30 PM,-71,0.153,0.213,-48
15 Aug 2012 10:00 PM,-72,0.153,0.213,-48
15 Aug 2012 10:30 PM,-72,0.152,0.213,-48
15 Aug 2012 11:00 PM,-72,0.152,0.213,-48
15 Aug 2012 11:30 PM,-72,0.152,0.213,-49
16 Aug 2012 12:00 AM,-72,0.152,0.212,-49
16 Aug 2012 12:30 AM,-73,0.152,0.213,-49
16 Aug 2012 01:00 AM,-73,0.152,0.212,-49
16 Aug 2012 01:30 AM,-73,0.151,0.212,-50
16 Aug 2012 02:00 AM,-73,0.151,0.21,-50
16 Aug 2012 02:30 AM,-74,0.151,0.209,-50
16 Aug 2012 03:00 AM,-74,0.151,0.209,-51
16 Aug 2012 03:30 AM,-74,0.151,0.209,-51
16 Aug 2012 04:00 AM,-74,0.151,0.21,-51
16 Aug 2012 04:30 AM,-75,0.151,0.21,-52
16 Aug 2012 05:00 AM,-75,0.15,0.21,-52
16 Aug 2012 05:30 AM,-75,0.15,0.21,-52
16 Aug 2012 06:00 AM,-76,0.149,0.21,-52
16 Aug 2012 06:30 AM,-76,0.149,0.21,-52
16 Aug 2012 07:00 AM,-76,0.149,0.21,-53
16 Aug 2012 07:30 AM,-77,0.149,0.21,-53
16 Aug 2012 08:00 AM,-77,0.149,0.209,-53
16 Aug 2012 08:30 AM,-77,0.148,0.209,-53
16 Aug 2012 09:00 AM,-78,0.147,0.207,-54
16 Aug 2012 09:30 AM,-78,0.146,0.207,-54
16 Aug 2012 10:00 AM,-78,0.145,0.207,-55
16 Aug 2012 10:30 AM,-79,0.145,0.206,-55
16 Aug 2012 11:00 AM,-80,0.144,0.205,-55
16 Aug 2012 11:30 AM,-80,0.142,0.204,-56
16 Aug 2012 12:00 PM,-81,0.141,0.204,-56
16 Aug 2012 12:30 PM,-81,0.14,0.203,-57
16 Aug 2012 01:00 PM,-39,0.256,0.23,-31
16 Aug 2012 01:30 PM,-18,0.498,0.394,-14
16 Aug 2012 02:00 PM,-18,0.486,0.394,-15
16 Aug 2012 02:30 PM,-17,0.474,0.384,-15
16 Aug 2012 03:00 PM,-18,0.467,0.366,-15
16 Aug 2012 03:30 PM,-17,0.46,0.363,-15
16 Aug 2012 04:00 PM,-17,0.456,0.365,-15
16 Aug 2012 04:30 PM,-18,0.452,0.361,-15
16 Aug 2012 05:00 PM,-17,0.448,0.358,-15
16 Aug 2012 05:30 PM,-17,0.445,0.356,-15
16 Aug 2012 06:00 PM,-17,0.442,0.354,-15
16 Aug 2012 06:30 PM,-17,0.44,0.354,-15
16 Aug 2012 07:00 PM,-17,0.438,0.352,-15
16 Aug 2012 07:30 PM,-17,0.435,0.353,-15
16 Aug 2012 08:00 PM,-17,0.434,0.35,-15
16 Aug 2012 08:30 PM,-17,0.431,0.349,-15
16 Aug 2012 09:00 PM,-17,0.429,0.347,-15
16 Aug 2012 09:30 PM,-17,0.428,0.345,-15
16 Aug 2012 10:00 PM,-17,0.426,0.345,-15
16 Aug 2012 10:30 PM,-17,0.424,0.345,-15
16 Aug 2012 11:00 PM,-17,0.423,0.346,-15
16 Aug 2012 11:30 PM,-17,0.422,0.345,-15
17 Aug 2012 12:00 AM,-17,0.42,0.344,-15
17 Aug 2012 12:30 AM,-17,0.418,0.343,-15
17 Aug 2012 01:00 AM,-17,0.417,0.344,-15
17 Aug 2012 01:30 AM,-17,0.416,0.344,-15
17 Aug 2012 02:00 AM,-17,0.414,0.343,-15
17 Aug 2012 02:30 AM,-17,0.413,0.343,-15
17 Aug 2012 03:00 AM,-17,0.411,0.342,-15
17 Aug 2012 03:30 AM,-17,0.41,0.342,-15
17 Aug 2012 04:00 AM,-17,0.408,0.341,-15
17 Aug 2012 04:30 AM,-17,0.407,0.341,-15
17 Aug 2012 05:00 AM,-17,0.406,0.342,-15
17 Aug 2012 05:30 AM,-17,0.405,0.343,-15
17 Aug 2012 06:00 AM,-17,0.403,0.343,-15
17 Aug 2012 06:30 AM,-17,0.403,0.342,-15
17 Aug 2012 07:00 AM,-17,0.401,0.342,-15
17 Aug 2012 07:30 AM,-17,0.4,0.341,-15
17 Aug 2012 08:00 AM,-17,0.4,0.341,-15
17 Aug 2012 08:30 AM,-17,0.399,0.341,-15
17 Aug 2012 09:00 AM,-17,0.397,0.342,-15
17 Aug 2012 09:30 AM,-17,0.396,0.342,-15
17 Aug 2012 10:00 AM,-17,0.395,0.342,-15
17 Aug 2012 10:30 AM,-17,0.394,0.34,-15
17 Aug 2012 11:00 AM,-17,0.393,0.34,-15
17 Aug 2012 11:30 AM,-17,0.392,0.34,-15
17 Aug 2012 12:00 PM,-17,0.39,0.341,-15
17 Aug 2012 12:30 PM,-17,0.389,0.341,-15
17 Aug 2012 01:00 PM,-17,0.388,0.342,-15
17 Aug 2012 01:30 PM,-17,0.386,0.342,-15
17 Aug 2012 02:00 PM,-17,0.385,0.342,-15
17 Aug 2012 02:30 PM,-17,0.383,0.342,-15
17 Aug 2012 03:00 PM,-17,0.383,0.343,-15
17 Aug 2012 03:30 PM,-17,0.381,0.343,-15
17 Aug 2012 04:00 PM,-17,0.379,0.343,-15
17 Aug 2012 04:30 PM,-17,0.378,0.343,-15
17 Aug 2012 05:00 PM,-17,0.377,0.343,-15
17 Aug 2012 05:30 PM,-17,0.377,0.342,-15
17 Aug 2012 06:00 PM,-17,0.38,0.342,-15
17 Aug 2012 06:30 PM,-17,0.383,0.342,-15
17 Aug 2012 07:00 PM,-17,0.383,0.342,-15
17 Aug 2012 07:30 PM,-17,0.384,0.343,-15
17 Aug 2012 08:00 PM,-17,0.384,0.343,-15
17 Aug 2012 08:30 PM,-17,0.384,0.343,-15
17 Aug 2012 09:00 PM,-17,0.383,0.343,-15
17 Aug 2012 09:30 PM,-17,0.383,0.342,-15
17 Aug 2012 10:00 PM,-17,0.383,0.342,-15
17 Aug 2012 10:30 PM,-17,0.382,0.343,-15
17 Aug 2012 11:00 PM,-17,0.382,0.343,-15
17 Aug 2012 11:30 PM,-17,0.381,0.344,-15
18 Aug 2012 12:00 AM,-17,0.383,0.345,-15
18 Aug 2012 12:30 AM,-17,0.392,0.347,-15
18 Aug 2012 01:00 AM,-16,0.404,0.35,-15
18 Aug 2012 01:30 AM,-16,0.426,0.358,-15
18 Aug 2012 02:00 AM,-16,0.432,0.362,-15
18 Aug 2012 02:30 AM,-16,0.43,0.361,-15
18 Aug 2012 03:00 AM,-16,0.428,0.361,-15
18 Aug 2012 03:30 AM,-16,0.426,0.361,-15
18 Aug 2012 04:00 AM,-16,0.424,0.36,-15
18 Aug 2012 04:30 AM,-16,0.423,0.36,-15
18 Aug 2012 05:00 AM,-16,0.42,0.359,-15
18 Aug 2012 05:30 AM,-16,0.419,0.359,-15
18 Aug 2012 06:00 AM,-16,0.417,0.359,-15
18 Aug 2012 06:30 AM,-16,0.416,0.359,-15
18 Aug 2012 07:00 AM,-16,0.415,0.358,-15
18 Aug 2012 07:30 AM,-16,0.413,0.359,-15
18 Aug 2012 08:00 AM,-16,0.412,0.359,-15
18 Aug 2012 08:30 AM,-16,0.411,0.359,-15
18 Aug 2012 09:00 AM,-16,0.41,0.359,-15
18 Aug 2012 09:30 AM,-16,0.409,0.359,-15
18 Aug 2012 10:00 AM,-16,0.408,0.359,-15
18 Aug 2012 10:30 AM,-16,0.406,0.358,-15
18 Aug 2012 11:00 AM,-16,0.406,0.358,-15
18 Aug 2012 11:30 AM,-16,0.405,0.358,-15
18 Aug 2012 12:00 PM,-16,0.403,0.358,-15
18 Aug 2012 12:30 PM,-16,0.403,0.358,-15
18 Aug 2012 01:00 PM,-16,0.401,0.358,-15
18 Aug 2012 01:30 PM,-16,0.4,0.358,-15
18 Aug 2012 02:00 PM,-16,0.399,0.358,-15
18 Aug 2012 02:30 PM,-16,0.397,0.357,-15
18 Aug 2012 03:00 PM,-16,0.397,0.357,-15
18 Aug 2012 03:30 PM,-16,0.401,0.358,-15
18 Aug 2012 04:00 PM,-16,0.403,0.359,-15
18 Aug 2012 04:30 PM,-16,0.406,0.359,-15
18 Aug 2012 05:00 PM,-16,0.406,0.359,-15
18 Aug 2012 05:30 PM,-16,0.408,0.36,-15
18 Aug 2012 06:00 PM,-16,0.41,0.361,-15
18 Aug 2012 06:30 PM,-16,0.41,0.361,-15
18 Aug 2012 07:00 PM,-16,0.41,0.36,-15
18 Aug 2012 07:30 PM,-16,0.409,0.359,-15
18 Aug 2012 08:00 PM,-16,0.408,0.358,-15
18 Aug 2012 08:30 PM,-16,0.406,0.358,-15
18 Aug 2012 09:00 PM,-16,0.406,0.358,-15
18 Aug 2012 09:30 PM,-16,0.406,0.358,-15
18 Aug 2012 10:00 PM,-16,0.404,0.359,-15
18 Aug 2012 10:30 PM,-16,0.403,0.359,-14
18 Aug 2012 11:00 PM,-16,0.403,0.359,-14
18 Aug 2012 11:30 PM,-16,0.402,0.359,-14
19 Aug 2012 12:00 AM,-16,0.401,0.359,-14
19 Aug 2012 12:30 AM,-16,0.4,0.359,-14
19 Aug 2012 01:00 AM,-16,0.4,0.36,-14
19 Aug 2012 01:30 AM,-16,0.399,0.361,-14
19 Aug 2012 02:00 AM,-16,0.399,0.361,-14
19 Aug 2012 02:30 AM,-16,0.398,0.36,-14
19 Aug 2012 03:00 AM,-16,0.396,0.361,-14
19 Aug 2012 03:30 AM,-16,0.396,0.361,-14
19 Aug 2012 04:00 AM,-16,0.396,0.361,-14
19 Aug 2012 04:30 AM,-16,0.395,0.361,-14
19 Aug 2012 05:00 AM,-16,0.394,0.361,-14
19 Aug 2012 05:30 AM,-16,0.394,0.361,-14
19 Aug 2012 06:00 AM,-16,0.393,0.362,-14
19 Aug 2012 06:30 AM,-16,0.393,0.362,-14
19 Aug 2012 07:00 AM,-16,0.393,0.362,-14
19 Aug 2012 07:30 AM,-16,0.392,0.362,-14
19 Aug 2012 08:00 AM,-16,0.392,0.362,-14
19 Aug 2012 08:30 AM,-16,0.391,0.362,-14
19 Aug 2012 09:00 AM,-16,0.39,0.362,-14
19 Aug 2012 09:30 AM,-16,0.389,0.362,-14
19 Aug 2012 10:00 AM,-16,0.389,0.363,-14
19 Aug 2012 10:30 AM,-16,0.389,0.363,-14
19 Aug 2012 11:00 AM,-16,0.389,0.362,-14
19 Aug 2012 11:30 AM,-16,0.388,0.362,-14
19 Aug 2012 12:00 PM,-16,0.387,0.362,-14
19 Aug 2012 12:30 PM,-16,0.386,0.362,-14
19 Aug 2012 01:00 PM,-16,0.386,0.361,-14
19 Aug 2012 01:30 PM,-16,0.385,0.361,-14
19 Aug 2012 02:00 PM,-16,0.384,0.361,-14
19 Aug 2012 02:30 PM,-16,0.383,0.361,-14
19 Aug 2012 03:00 PM,-16,0.383,0.361,-14
19 Aug 2012 03:30 PM,-16,0.383,0.361,-14
19 Aug 2012 04:00 PM,-16,0.382,0.361,-14
19 Aug 2012 04:30 PM,-16,0.381,0.361,-14
19 Aug 2012 05:00 PM,-16,0.379,0.361,-14
19 Aug 2012 05:30 PM,-16,0.379,0.361,-14
19 Aug 2012 06:00 PM,-16,0.378,0.361,-14
19 Aug 2012 06:30 PM,-16,0.377,0.361,-14
19 Aug 2012 07:00 PM,-16,0.377,0.361,-14
19 Aug 2012 07:30 PM,-16,0.376,0.361,-14
19 Aug 2012 08:00 PM,-16,0.376,0.361,-14
19 Aug 2012 08:30 PM,-16,0.376,0.362,-14
19 Aug 2012 09:00 PM,-16,0.375,0.362,-14
19 Aug 2012 09:30 PM,-16,0.374,0.362,-14
19 Aug 2012 10:00 PM,-16,0.373,0.363,-14
19 Aug 2012 10:30 PM,-16,0.372,0.363,-14
19 Aug 2012 11:00 PM,-16,0.372,0.364,-14
19 Aug 2012 11:30 PM,-16,0.372,0.365,-14
20 Aug 2012 12:00 AM,-16,0.372,0.366,-14
20 Aug 2012 12:30 AM,-17,0.372,0.366,-14
20 Aug 2012 01:00 AM,-17,0.371,0.366,-14
20 Aug 2012 01:30 AM,-17,0.371,0.366,-14
20 Aug 2012 02:00 AM,-17,0.37,0.366,-14
20 Aug 2012 02:30 AM,-17,0.369,0.367,-14
20 Aug 2012 03:00 AM,-17,0.369,0.367,-14
20 Aug 2012 03:30 AM,-17,0.369,0.367,-14
20 Aug 2012 04:00 AM,-17,0.368,0.367,-14
20 Aug 2012 04:30 AM,-17,0.368,0.368,-14
20 Aug 2012 05:00 AM,-17,0.367,0.368,-14
20 Aug 2012 05:30 AM,-17,0.367,0.368,-14
20 Aug 2012 06:00 AM,-17,0.367,0.368,-14
20 Aug 2012 06:30 AM,-17,0.366,0.368,-14
20 Aug 2012 07:00 AM,-17,0.366,0.369,-14
20 Aug 2012 07:30 AM,-17,0.366,0.369,-14
20 Aug 2012 08:00 AM,-17,0.366,0.369,-14
20 Aug 2012 08:30 AM,-17,0.365,0.369,-14
20 Aug 2012 09:00 AM,-17,0.365,0.369,-14
20 Aug 2012 09:30 AM,-17,0.364,0.369,-14
20 Aug 2012 10:00 AM,-17,0.363,0.369,-14
20 Aug 2012 10:30 AM,-17,0.362,0.369,-14
20 Aug 2012 11:00 AM,-17,0.362,0.369,-14
20 Aug 2012 11:30 AM,-17,0.361,0.369,-14
20 Aug 2012 12:00 PM,-17,0.36,0.369,-14
20 Aug 2012 12:30 PM,-17,0.359,0.369,-14
20 Aug 2012 01:00 PM,-17,0.357,0.369,-14
20 Aug 2012 01:30 PM,-17,0.356,0.369,-14
20 Aug 2012 02:00 PM,-17,0.355,0.369,-14
20 Aug 2012 02:30 PM,-17,0.354,0.368,-14
20 Aug 2012 03:00 PM,-17,0.354,0.368,-14
20 Aug 2012 03:30 PM,-17,0.352,0.368,-14
20 Aug 2012 04:00 PM,-17,0.351,0.368,-14
